image_group_id,blank,consol_dict_model_3,consol_dict_model_4,event_final_topk_conf,species,md_count_max,yolo_count_max,md_bbox,yolo_bbox
2968430,False,"{'blank': [0.99, 0.99, 0.99]}","{'cottontail_snowshoehare': [0.8184043169021606, 0.8595992922782898, 0.7953012585639954]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.7163327435652416, 'bear': 0.04658150176207225}",cottontail_snowshoehare,1,0,"{'A': ['0.3575,0.8491,0.1134,0.2966'], 'B': ['0.3558,0.8456,0.1131,0.3047'], 'C': ['0.3612,0.8444,0.1129,0.2983']}","{'A': [], 'B': [], 'C': []}"
2968938,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.7736440300941467, 0.5755746960639954, 0.7245835661888123]}","{'blank': 0.99, 'turkey': 0.2871255079905192, 'wolf': 0.02583170309662819}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2969908,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8658924698829651, 0.888240396976471, 0.9011144042015076]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.07935063292582831, 'raccoon': 0.01021524580816428}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2969972,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8443377614021301, 0.9120028018951416, 0.8065260648727417]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.11033518860737483, 'bear': 0.014047669246792793}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2970189,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9487132430076599, 0.9361423850059509, 0.9509291052818298]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.020319240478177868, 'wolf': 0.009786213437716167}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2970384,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9337354898452759, 0.9279155731201172, 0.8872369527816772]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.028969111541906994, 'bear': 0.01679757609963417}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2970443,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9054005742073059, 0.9070732593536377, 0.9232814311981201]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.0227420994391044, 'coyote': 0.015979187252620857}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2970658,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8130334615707397, 0.7936362624168396, 0.7712990641593933]}","{'blank': 0.99, 'turkey': 0.16942447672287625, 'foxgray_foxred': 0.010471378918737173}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2977702,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.4852065443992615, 0.5506662130355835], 'cottontail_snowshoehare': [0.45992511510849]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.383270929257075, 'foxgray_foxred': 0.07086641465624174}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2978332,True,"{'blank': [0.99, 0.99, 0.99]}","{'turkey': [0.756594717502594, 0.7144096493721008, 0.6241939663887024]}","{'blank': 0.99, 'turkey': 0.6304955979188284, 'coyote': 0.07141405095656714}",turkey,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2979765,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.6851654648780823, 0.6689000725746155, 0.7272219061851501]}","{'blank': 0.99, 'turkey': 0.11783222357432048, 'cottontail_snowshoehare': 0.055475433667500816}",blank,1,0,"{'A': ['0.0328,0.8386,0.06216,0.1095'], 'B': [], 'C': ['0.0326,0.8383,0.06023,0.1026']}","{'A': [], 'B': [], 'C': []}"
2980742,True,"{'turkey': [0.354003906, 0.333251953], 'cottontail_snowshoehare': [0.36767578125]}","{'blank': [0.8269850611686707, 0.812685489654541, 0.8632067441940308]}","{'cottontail_snowshoehare': 0.4412109375, 'turkey': 0.4248046872, 'wolf': 0.04263494784633319}",cottontail_snowshoehare,0,2,"{'A': [], 'B': [], 'C': []}","{'A': [['0.06640625,0.7592329355721054,0.1328125,0.4389204587617544']], 'B': [['0.5909090592868422,0.1638849310599562,0.0823863762852631,0.10227271778605267', '0.06574041140478071,0.751953125,0.13148082280956142,0.43927558504701747'], ['0.5909090592868422,0.1638849310599562,0.0823863762852631,0.10227271778605267', '0.06574041140478071,0.751953125,0.13148082280956142,0.43927558504701747']], 'C': [['0.06560724484521929,0.7563920412382457,0.13121448969043858,0.4360795876175437']]}"
2981055,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9616069197654724, 0.9605503082275391, 0.9526928067207336]}","{'blank': 0.99, 'turkey': 0.014363777202864489, 'coyote': 0.007923059941579899}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2981160,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8371238708496094, 0.7458382844924927, 0.6519003510475159]}","{'blank': 0.99, 'wolf': 0.11246143529812495, 'turkey': 0.08229970932006836}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2981741,True,"{'elk': [0.280273438, 0.311035156, 0.373291016]}","{'blank': [0.7882545590400696, 0.7931945323944092, 0.7961747646331787]}","{'elk': 0.44794921919999997, 'turkey': 0.07790051400661469, 'wolf': 0.055549672494332}",elk,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [['0.1065784790595614,0.7613636005250879,0.2072975831191228,0.45312495362070193']], 'B': [['0.1067560358612733,0.7571022474294737,0.20694246951569903,0.46306816495298253']], 'C': [['0.10666725102891313,0.7769886005250879,0.20640978660989315,0.43323862371473687']]}"
2981777,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.798481822013855, 0.8196434378623962, 0.8214495182037354]}","{'blank': 0.99, 'wolf': 0.0848759151995182, 'coyote': 0.018992583888272446}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2982230,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.6747942566871643, 0.6247066259384155, 0.6968773007392883]}","{'blank': 0.99, 'turkey': 0.21139721075693768, 'wolf': 0.05878361562887828}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2982420,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.819886326789856, 0.8978049159049988, 0.7290041446685791]}","{'blank': 0.99, 'foxgray_foxred': 0.13041354715824127, 'coyote': 0.053123055646816894}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2982605,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.796154797077179, 0.785424530506134, 0.7319713234901428]}","{'blank': 0.99, 'turkey': 0.12213644882043204, 'wolf': 0.056016811480124794}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2986960,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9386609196662903, 0.9551156759262085, 0.9594995379447937]}","{'blank': 0.99, 'wolf': 0.024320535982648533, 'turkey': 0.018510922479132812}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2987268,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.5257163047790527, 0.4134035110473633, 0.45384785532951355]}","{'blank': 0.99, 'turkey': 0.23677721619606018, 'coyote': 0.10228899617989859}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2987470,True,"{'blank': [0.99, 0.99, 0.99]}","{'turkey': [0.4968441426753998], 'blank': [0.5727070569992065, 0.7252651453018188]}","{'blank': 0.99, 'turkey': 0.4140367855628332, 'foxgray_foxred': 0.040066856890916824}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2987643,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.5994910597801208, 0.555576741695404, 0.44241175055503845]}","{'blank': 0.99, 'turkey': 0.187778410812219, 'foxgray_foxred': 0.09965214878320694}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2987770,True,"{'blank': [0.99, 0.99, 0.99]}","{'foxgray_foxred': [0.6387273073196411], 'blank': [0.3321143686771393, 0.37626132369041443]}","{'blank': 0.99, 'foxgray_foxred': 0.5322727560997009, 'cottontail_snowshoehare': 0.22399591902891797}",foxgray_foxred,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2987854,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.6615515947341919, 0.30219507217407227], 'foxgray_foxred': [0.4828011393547058]}","{'blank': 0.99, 'foxgray_foxred': 0.4023342827955882, 'cottontail_snowshoehare': 0.19905043145020804}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2988044,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8736568093299866, 0.8378781080245972, 0.8622376918792725]}","{'blank': 0.99, 'turkey': 0.07449424515167873, 'wolf': 0.04041886578003566}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2988049,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8029316067695618, 0.8998588919639587, 0.9458102583885193]}","{'blank': 0.99, 'turkey': 0.10282638793190321, 'wolf': 0.03353229723870754}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2988236,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.981825590133667, 0.9877275228500366, 0.9732815027236938]}","{'blank': 0.99, 'turkey': 0.011556757769236963, 'foxgray_foxred': 0.004936839686706662}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2988994,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9834912419319153, 0.967720091342926, 0.9382872581481934]}","{'blank': 0.99, 'foxgray_foxred': 0.021710364768902462, 'turkey': 0.011161547154188156}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2989110,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9870498776435852, 0.9755444526672363, 0.9839835166931152]}","{'blank': 0.99, 'foxgray_foxred': 0.0093869399279356, 'turkey': 0.00501538432824115}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2989464,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9572736620903015, 0.9244105815887451, 0.9573766589164734]}","{'blank': 0.99, 'turkey': 0.042318450286984444, 'wolf': 0.006991045083850622}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2989466,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9603837132453918, 0.9450049996376038, 0.9464315176010132]}","{'blank': 0.99, 'turkey': 0.020756137867768608, 'wolf': 0.00888856127858162}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2991365,True,"{'blank': [0.99, 0.99, 0.99]}","{'turkey': [0.4713728129863739, 0.7383522987365723], 'blank': [0.6231522560119629]}","{'blank': 0.99, 'turkey': 0.6152935822804769, 'wolf': 0.039091724902391434}",turkey,1,0,"{'A': ['0.9833,0.6553,0.02802,0.06399'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2991942,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8950934410095215, 0.8813589811325073, 0.7684938311576843]}","{'blank': 0.99, 'turkey': 0.1317397753397624, 'coyote': 0.037114558120568596}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2992187,True,"{'blank': [0.99, 0.99, 0.99]}","{'coyote': [0.5774447321891785, 0.4785137474536896, 0.6633183360099792]}","{'blank': 0.99, 'coyote': 0.552765280008316, 'wolf': 0.09765224531292915}",coyote,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2992334,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.5932716131210327, 0.771583616733551, 0.41692236065864563]}","{'blank': 0.99, 'coyote': 0.24684118727842969, 'turkey': 0.08170679211616516}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2992479,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9151369333267212, 0.951300859451294, 0.8975937962532043]}","{'blank': 0.99, 'coyote': 0.026156939566135406, 'turkey': 0.021322347844640415}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2992511,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.7878575921058655, 0.5773850679397583, 0.4699622392654419]}","{'blank': 0.99, 'coyote': 0.22091122965017956, 'turkey': 0.12462352712949118}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2993458,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.4714277982711792, 0.6126710772514343, 0.6735965013504028]}","{'blank': 0.99, 'bear': 0.16221278657515845, 'turkey': 0.09205499043067297}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2993507,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.6467991471290588, 0.755588173866272, 0.7739309072494507]}","{'blank': 0.99, 'turkey': 0.12110823144515356, 'coyote': 0.07653907562295596}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2993947,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.3660207986831665], 'coyote': [0.29881229996681213, 0.36840710043907166]}","{'blank': 0.99, 'coyote': 0.30700591703255975, 'foxgray_foxred': 0.2900698284308116}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2994388,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.7559416890144348, 0.8374646902084351, 0.930751383304596]}","{'blank': 0.99, 'turkey': 0.13542295744021735, 'wolf': 0.01644244572768609}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2994646,True,"{'blank': [0.99, 0.99], 'turkey': [0.289306641]}","{'blank': [0.7783359885215759, 0.8228050470352173, 0.9145681858062744]}","{'turkey': 0.3471679692, 'foxgray_foxred': 0.015995013527572155, 'coyote': 0.008262484334409237}",turkey,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [['0.12839577335717106,0.6178977061912282,0.14555220328565788,0.13849433504701747']], 'C': []}"
2995023,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9581329226493835, 0.9499057531356812, 0.9561842083930969]}","{'blank': 0.99, 'turkey': 0.021467795595526695, 'raccoon': 0.004385838207478325}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
2995041,True,"{'blank': [0.99, 0.99], 'foxgray_foxred': [0.410644531]}","{'blank': [0.8519172668457031, 0.8598757386207581, 0.7967835664749146]}","{'foxgray_foxred': 0.49277343719999994, 'turkey': 0.060382187366485596, 'coyote': 0.02449723736693462}",foxgray_foxred,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.6818181649529825,0.5795454587617543,0.15340908247649127,0.125']]}"
3000439,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.72956782579422, 0.7510294914245605, 0.7400926947593689]}","{'blank': 0.99, 'turkey': 0.16179807484149933, 'foxgray_foxred': 0.019157716693977516}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3000474,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8299478888511658, 0.7863696813583374, 0.7171435356140137]}","{'blank': 0.99, 'turkey': 0.10835627714792888, 'coyote': 0.027062675605217617}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3001165,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.7328296899795532, 0.6288179755210876, 0.6580663919448853]}","{'blank': 0.99, 'turkey': 0.21279426912466687, 'foxgray_foxred': 0.02514016659309467}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3001310,True,"{'turkey': [0.528808594, 0.573242188, 0.511230469]}","{'blank': [0.6547232866287231, 0.6202471256256104, 0.7062656283378601]}","{'turkey': 0.6878906256, 'coyote': 0.06260128070910773, 'cottontail_snowshoehare': 0.034750914201140404}",turkey,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [['0.13121448679173248,0.5607244149529825,0.12926135889302634,0.11860791238245631']], 'B': [['0.129105996940636,0.5596590592868422,0.12886185921434212,0.11860795876175437']], 'C': [['0.13232421295258776,0.5621448737147369,0.12810723904780705,0.11931816495298252']]}"
3004659,True,"{'elk': [0.581054688], 'blank': [0.99, 0.99]}","{'blank': [0.7647510766983032, 0.8043637275695801, 0.7950678467750549]}","{'elk': 0.6972656256, 'foxgray_foxred': 0.06167817860841751, 'coyote': 0.03368502172331016}",elk,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [['0.22904828544083336,0.23774857216692985,0.10759942654780703,0.1864346443338597']], 'B': [], 'C': []}"
3005830,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9651593565940857, 0.9628720879554749, 0.9621884226799011]}","{'blank': 0.99, 'turkey': 0.014218157157301903, 'wolf': 0.010504621701935928}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3011788,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8910426497459412, 0.8749615550041199, 0.9242870211601257]}","{'blank': 0.99, 'turkey': 0.07230700304110846, 'coyote': 0.024294828375180565}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3012813,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8257748484611511, 0.8266676068305969, 0.8544239401817322]}","{'blank': 0.99, 'turkey': 0.09614813451965651, 'foxgray_foxred': 0.021467177818218868}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3013803,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.716683030128479, 0.9073578119277954, 0.6748490333557129]}","{'blank': 0.99, 'foxgray_foxred': 0.20310179640849432, 'turkey': 0.06922778363029163}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3013804,True,"{'blank': [0.99, 0.99], 'turkey': [0.368408203]}","{'blank': [0.8134627938270569, 0.8456397652626038, 0.9191899299621582]}","{'turkey': 0.4420898436, 'foxgray_foxred': 0.06239141648014387, 'coyote': 0.01999974250793457}",turkey,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.9325284175235088,0.6157670412382457,0.13494316495298253,0.13565341752350873']]}"
3013999,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.5837780237197876, 0.7517338395118713, 0.8175756931304932]}","{'blank': 0.99, 'foxgray_foxred': 0.21825862427552542, 'turkey': 0.062206853181123734}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3016569,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.34844058752059937, 0.4619119465351105], 'turkey': [0.33348724246025085]}","{'blank': 0.99, 'turkey': 0.2851140995820364, 'bear': 0.15486938258012137}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3016663,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.5353595018386841, 0.5438005328178406, 0.5419632196426392]}","{'blank': 0.99, 'turkey': 0.25894341369469964, 'bear': 0.06141364574432373}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3017148,True,"{'blank': [0.99, 0.99, 0.99]}","{'turkey': [0.3800938129425049, 0.40093863010406494, 0.4555070996284485]}","{'blank': 0.99, 'turkey': 0.3795892496903738, 'bear': 0.12618537992238998}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3017151,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.2925910949707031, 0.39586156606674194, 0.34062549471855164]}","{'blank': 0.99, 'turkey': 0.20086921751499176, 'bear': 0.16398352881272635}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3018645,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.718717634677887, 0.8240441679954529, 0.6944206953048706]}","{'blank': 0.99, 'turkey': 0.1663540800412496, 'wolf': 0.022636018693447113}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3019372,True,"{'blank': [0.99, 0.99], 'turkey': [0.405273438]}","{'blank': [0.8895633220672607, 0.9290041327476501, 0.9188008904457092]}","{'turkey': 0.48632812559999994, 'bear': 0.011418417561799288, 'coyote': 0.007861730021735033}",turkey,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.8061079355721054,0.6477272706191228,0.12642045876175437,0.07954545876175437']]}"
3019459,True,"{'blank': [0.99, 0.99], 'turkey': [0.355712891]}","{'blank': [0.5612540245056152, 0.572528600692749, 0.8222113251686096]}","{'turkey': 0.42685546919999995, 'coyote': 0.05670583496491115, 'bear': 0.024842112325131893}",turkey,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [['0.6700994149529825,0.6940696043808772,0.08096591752350873,0.09623579123824563']], 'C': []}"
3023332,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.698962926864624, 0.7825161814689636, 0.6683334112167358]}","{'blank': 0.99, 'turkey': 0.23134532074133557, 'coyote': 0.014964638588329157}",blank,1,0,"{'A': ['0.3106,0.5471,0.5809,0.551'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3023476,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.39857277274131775, 0.36545559763908386, 0.5011609792709351]}","{'blank': 0.99, 'turkey': 0.21489061415195465, 'bear': 0.19622787833213806}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3023517,True,"{'turkey': [0.439941406, 0.458740234], 'blank': [0.99]}","{'blank': [0.8451370596885681, 0.7700750827789307, 0.8918479084968567]}","{'turkey': 0.5504882808, 'wolf': 0.02908009725312392, 'foxgray_foxred': 0.01831713908662399}",turkey,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [['0.6431107680485966,0.7833806417633334,0.0816761237147369,0.0752840360971932']], 'B': [['0.6420454355721054,0.7826704355721054,0.08806821133228059,0.07528412885578932']], 'C': []}"
3023688,True,"{'blank': [0.99, 0.99, 0.99]}","{'turkey': [0.7950119972229004, 0.5973889231681824, 0.7040488719940186]}","{'blank': 0.99, 'turkey': 0.6625099976857504, 'bear': 0.09375976398587227}",turkey,1,0,"{'A': [], 'B': [], 'C': ['0.0819,0.4061,0.09086,0.2725']}","{'A': [], 'B': [], 'C': []}"
3023897,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.7032825350761414, 0.5604794025421143], 'turkey': [0.5511069893836975]}","{'blank': 0.99, 'turkey': 0.4592558244864146, 'wolf': 0.00990643942107757}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3024143,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.9069333076477051, 0.9434345960617065, 0.9570821523666382]}","{'blank': 0.99, 'wolf': 0.04240370976428191, 'turkey': 0.017314888536930084}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
3024187,True,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.8778918981552124, 0.8588628768920898, 0.8602781891822815]}","{'blank': 0.99, 'cottontail_snowshoehare': 0.06768660619854927, 'foxgray_foxred': 0.053028048326571785}",blank,1,0,"{'A': ['0.15,0.6951,0.2489,0.1477'], 'B': ['0.7699,0.7982,0.4522,0.2719'], 'C': []}","{'A': [], 'B': [], 'C': []}"
